Unnamed: 0,CompanyName,RevenueRangeUSDm,NumberOfEmployees,TotalFundRaisedUSDm,NumberOfFundingRounds,CurrentValuationUSDm,RoundType,FundingStatus,NumberOfInvestors,GlobalTrafficRank,Source,City,Country,Area,AlsoKnownAs,EoYArea,InvestorsOrganization,InvestorsPerson,State,UID,ZipCode,permalink
27461,3DRudder,,11 - 50,1.574114,1,1.574114,venture_a,Early Stage Venture,5.0,1220640.0,crunchbase,Aix-en-provence,France,WEM,,,Pleiade Venture;ACG Management;Rhone-Alpes Creation;Credit Agricole Entreprises;Paca Investissement,,Provence-Alpes-Cote d'Azur,ea6119f4b60f0215a785fe3908e5b91f,13290,3drudder
27462,Proletariat,,11 - 50,26.0,2,20.0,venture_c,Late Stage Venture,3.0,1482043.0,crunchbase,Cambridge,United States,US-East,,New England,Spark Capital;Take-Two Interactive;FirstMark,,Massachusetts,4f675d8458b893b7600ef6d0b47dc335,02139,proletariat
27463,PayJoy,,51 - 100,71.15,9,20.0,venture_b,Early Stage Venture,4.0,307198.0,crunchbase,San Francisco,United States,US-West,,Northern California,EchoVC Partners;Core Innovation Capital;Greylock Partners;Union Square Ventures,,California,4092500924b9036595402790c221a75c,94107,payjoy
27464,Dot Incorporation,,11 - 50,17.74,4,9.14,venture_unknown,Late Stage Venture,2.0,2730614.0,crunchbase,Seoul,South Korea,Korea,,,Techstars;Techstars Dubai,,Seoul-t'ukpyolsi,7472e7cfae35fc31411eb086aa5d5092,,dot-3
27465,HiFiBiO,,101 - 250,104.5,3,67.0,venture_c,Late Stage Venture,8.0,20583291.0,crunchbase,Paris,France,WEM,['HiFiBiO Therapeutics'],,IDG Capital;Legend Star;Delian Capital;LYFE Capital;VI Ventures;Kite Pharma;Sequoia Capital China;Hanne Capital,,Ile-de-France,9031298207af251c49143a6fcb1f7dd3,75014,hifibio
27466,Drupe Mobile,,1 - 10,4.0,3,3.0,venture_a,Early Stage Venture,2.0,1276603.0,crunchbase,Kfar Saba,Israel,Israel,,,Sweet Capital;Canaan Partners Israel,,HaMerkaz,14166942f0a045f4a03d3a657f1776d1,,drupe-mobile
27467,Poptop,,1 - 10,0.157,4,0.1,venture_unknown,Late Stage Venture,1.0,1121016.0,crunchbase,Newcastle Upon Tyne,United Kingdom,UK&I,,,Northstar Ventures,,Newcastle upon Tyne,8b7db0ec54bc8647988b96f033474785,,poptop
27468,INGAGE,,1 - 10,0.154565,1,0.154565,venture_d,Late Stage Venture,1.0,1755312.0,crunchbase,Osaka,Japan,Japan,,,ZhenFund,,Osaka,052a4d6258c31d35a4638299bca4c218,530-0017,ingage
27469,Pratilipi,,51 - 100,20.460392,4,15.185392000000002,venture_b,Early Stage Venture,6.0,5891.0,crunchbase,Bengaluru,India,India,"['Nasadiya Technologies Private Limited', 'Nasadiya Tech']",,WEH Ventures;Contrarian Drishti Partners;Shunwei Capital;Qiming Venture Partners;Omidyar Network;Nexus Venture Partners,,Karnataka,82ca1dfba6ec36b0f9904877a227701e,560029,pratilipi
27470,Trappit,,11 - 50,2.915919,2,2.122392,venture_unknown,Late Stage Venture,3.0,,crunchbase,Madrid,Spain,Mediterranean,,,Torret Road Capital;Sabadell Venture Capital;Swanlaab Venture Factory,,Madrid,c49e54d3d1ca4af3a64cda2431d55280,28008,trappit
27471,Verticly,,1 - 10,2.180904,4,1.1,venture_unknown,Late Stage Venture,2.0,4065259.0,crunchbase,London,United Kingdom,UK&I,,,PJ Tech;Northstar Ventures,,England,c9f4444ed46fbd3fd34e745ecfbb4499,W1H 7AA,verticly
27472,Vensica Medical,,1 - 10,3.2,3,2.0,venture_unknown,Late Stage Venture,1.0,18046873.0,crunchbase,Misgav,Israel,Israel,,,Cogentix Medical,,HaZafon,7397a0fd518849acf37debb88d6d640d,2017400,vensica-medical
27473,Virgin Hyperloop One,,101 - 250,368.426737,8,172.226737,venture_unknown,Late Stage Venture,,391836.0,crunchbase,Los Angeles,United States,,"['Hyperloop Technologies', ' Hyperloop One']",,,,California,33bf65fca6b04cc9991c23da69e54b88,,hyperloop-technolgies
27474,Steth IO,,1 - 10,1.935,2,1.235,venture_unknown,Late Stage Venture,,4655343.0,crunchbase,Bothell,United States,US-West,['StratoScientific'],Pacific Northwest,,,Washington,d23ded21e561214573563b774c1325c9,98011,stratoscientific
27475,Ledger,,101 - 250,87.959856,7,290.0,venture_unknown,Late Stage Venture,1.0,4883316.0,crunchbase,Paris,France,WEM,,,Samsung Ventures,,Ile-de-France,eede791aaf4686ba6497c3e1fdbbaa6d,75002,ledger-2
27476,Castle,,11 - 50,11.56,4,9.2,venture_a,Early Stage Venture,7.0,2661729.0,crunchbase,San Francisco,United States,US-West,,Northern California,Y Combinator;First Round Capital;Index Ventures;F-Prime Capital,"Urlocker, Zack;Pomel, Olivier;Bonvanie, Rene",California,a460e8e0e6efdb65a7358ef460de82b2,94103,castle-2
27477,Unchained Labs,,51 - 100,130.0,5,17.0,venture_d,Late Stage Venture,4.0,3241723.0,crunchbase,Pleasanton,United States,US-West,,Northern California,Canaan Partners;Tri-Valley Ventures;TPG Biotech;Novo Ventures,,California,a704fe54e888609d112a55102d25dfc7,94566,unchained-labs
27478,Jvion,,101 - 250,8.895332000000002,2,8.895332000000002,venture_unknown,Late Stage Venture,1.0,2593531.0,crunchbase,Duluth,United States,US-Central,,"Southeast (Alabama, Carolinas, Georgia, Tennessee)",Eastside Partners,,Georgia,c02ddd54da74dbbfcdc7fe18c74fb1eb,30097,jvion
27479,Trinity Mobile Networks,,11 - 50,4.2014239999999985,2,1.599999,venture_unknown,Late Stage Venture,,33622224.0,crunchbase,New Haven,United States,,,,,,Connecticut,060e159784be7c2c4299cdaebe400582,,trinity-mobile-networks
27480,SigOpt,,11 - 50,8.72,3,6.6,venture_a,Early Stage Venture,5.0,1570708.0,crunchbase,San Francisco,United States,US-West,,Northern California,Andreessen Horowitz;Data Collective DCVC;Blumberg Capital;Stanford University;SV Angel,,California,5a233399aeb1d55497664fcbd7da566a,94104,sigopt
27481,ProPakistani,,1 - 10,0.0,1,0.0,venture_a,Early Stage Venture,4.0,14957.0,crunchbase,Islamabad,Pakistan,MENA,['ProPakistani'],,The Interactive Group;Eikon7,"Abbasi, Umayr;Yousuf, Usman",Islamabad,960df638414bc52a78c3c00307c490e8,,pro-pakistani
27482,Wemap,,1 - 10,1.7854150000000002,1,1.7854150000000002,venture_unknown,Late Stage Venture,3.0,1961968.0,crunchbase,Houston,United States,,,,Bpifrance;Groupe Revue Fiduciaire;Groupe Prenant,,Texas,5d40685c989acc71c1ddf4e2f6f0496e,,wemap
27483,Legaler,,1 - 10,1.5,1,1.5,venture_unknown,Late Stage Venture,2.0,7227151.0,crunchbase,Bellevue Hill,Australia,Oceania,,,Pacific Blue Capital;MasterNode Ventures,,New South Wales,7d316b7a5d56f4d42a17ef28a689755f,2023,legaler-inc-
27484,Elefant.ro,,101 - 250,6.087775,1,6.087775,venture_unknown,Late Stage Venture,2.0,17491.0,crunchbase,Bucharest,Romania,CESA,,,Axxess Capital;Catalyst Romania,,Bucuresti,1b8140cf112288b9a3b79d43310105d0,,elefant-ro
27485,Sommetrics,,11 - 50,17.5,2,12.3,venture_b,Early Stage Venture,,28616309.0,crunchbase,Vista,United States,US-West,,Pacific Southwest (Orange County and San Diego),,,California,cd3bb2fc85f6ad4bbe815fb6d7b24cc2,92081,sommetrics
27486,Owl's Brew,,11 - 50,4.4387,4,1.7,venture_a,Early Stage Venture,2.0,29589184.0,crunchbase,New York,United States,,,,ZX Ventures;Cambridge Companies,,New York,021fc682af75772121aac6213d65f563,,owl-s-brew
27487,ACT Genomics,,1 - 10,20.5,3,0.0,venture_c,Late Stage Venture,1.0,,crunchbase,Taipei,Taiwan,Greater China,,,CLSA Capital Partners,,T'ai-pei,78bd68201ec41b7ccdcbc437e12a2ec9,114,act-genomics
27488,Knowledge Platform,,51 - 100,2.0,1,2.0,venture_a,Early Stage Venture,2.0,1599178.0,crunchbase,Singapore,Singapore,Asean,,,Beaconhouse School System;Lakson Investments Venture Capital,,Central Region,e770f8c91b0c5e0e10079582106339da,069915,knowledge-platform
27489,DRINKmaple,,1 - 10,5.370623,3,3.9,venture_a,Early Stage Venture,1.0,,crunchbase,Saint Albans,United States,US-East,,New England,FreshTracks Capital,,Vermont,6959aeaa2dfec19c5cfd1b8aaa824529,05478,drinkmaple
27490,KitchenTime,,1 - 10,7.365997,3,2.831459,venture_unknown,Late Stage Venture,,3686928.0,crunchbase,Froland,Norway,Nordics,,,,,Aust-Agder,7212cafce36d7e48bef7327129775103,4855,kitchentime
27491,Perfocal,,1 - 10,0.760128,5,0.0,venture_unknown,Late Stage Venture,,3004721.0,crunchbase,London,United Kingdom,UK&I,,,,,England,306b6a00c2dbabba5bf005eb92d766a2,E1 8FA,perfocal
27492,Nuro Secure Messaging Ltd.,,11 - 50,4.6,3,2.6,venture_unknown,Late Stage Venture,1.0,,crunchbase,New York,United States,US-East,,New York,,"Kreiner, Erez",New York,60c5ff49d6a72a7d26d006027c2ce9ad,10017,nuro-secure-messaging-ltd-
27493,MacroFab,,51 - 100,12.312627,7,0.0,venture_a,Early Stage Venture,1.0,1046158.0,crunchbase,Houston,United States,US-West,,Gulf Coast Area,ATX Venture Partners,,Texas,bf7cc44418348f95b4dd3a4a91900111,77092,macrofab
27494,SteamaCo,,11 - 50,8.86,3,5.0,venture_b,Early Stage Venture,2.0,612619.0,crunchbase,Manchester,United Kingdom,UK&I,,,Shell Ventures;Praetura Ventures,,Manchester,29c4eafaa3076d2015c1ed0ca783be27,M15 6SE,steamaco
27495,GoTo Digital,,1 - 10,0.0,1,0.0,venture_unknown,Late Stage Venture,1.0,15850528.0,crunchbase,London,United Kingdom,UK&I,,,Hambro Perks Ltd.,,England,6f49f4a01131e37927474e9ddda74b18,SW1P 1PL,goto-digital
27496,RightCapital,,11 - 50,8.620002000000001,4,3.7,venture_a,Early Stage Venture,1.0,245911.0,crunchbase,Shelton,United States,,,,Camellia Venture Capital,,Connecticut,10a65493e919796ed3acb4eb752bf4c5,,rightcapital
27497,Zoomi,,11 - 50,8.4506,3,2.499979,venture_unknown,Late Stage Venture,,,crunchbase,Malvern,United States,US-East,,Greater Philadelphia,,,Pennsylvania,b72237f1775f250a702389fa37bf614a,19355,zoomi
27498,Greenfly,,11 - 50,14.5,2,8.5,venture_b,Early Stage Venture,4.0,1178570.0,crunchbase,Santa Monica,United States,,,,Elysian Park Ventures;Alpha Edison;Iconica Partners;Corazon Capital,,California,f1470054269207e0625a8ac60a246750,,greenfly-2
27499,Lendify,,11 - 50,423.754861,10,123.661445,venture_unknown,Late Stage Venture,,364292.0,crunchbase,Stockholm,Sweden,Nordics,"['Lendify', 'Lendify AB', 'Lendify person-till-person-lån']",,,,Stockholms Lan,ff4c39cbf45b5cdc36a6d9111767c351,114 42,lendify-ab
27500,TalentPool,,11 - 50,3.731329,5,1.234137,venture_unknown,Late Stage Venture,1.0,775571.0,crunchbase,London,United Kingdom,UK&I,,,,"Saumarez Smith, Joe",England,cee25c498d7e0a5145161e50e700b7d7,EC2A 1AH,talentpool
27501,Shapr3D,,11 - 50,7.3,4,6.0,venture_a,Early Stage Venture,4.0,832957.0,crunchbase,Budapest,Hungary,CESA,['Shapr3D App'],,Point Nine Capital;Creandum;Lifeline Ventures;InReach Ventures,,Budapest,e20962e6c5220e201ffc4da0eea7f67c,1051,shapr3d
27502,Dockwa,,1 - 10,8.497765,4,2.397765,venture_unknown,Late Stage Venture,,664131.0,crunchbase,Newport,United States,US-East,,New England,,,Rhode Island,28bac5ad4cc70ab3635ea61051ed9f83,02840,dockwa
27503,SuperBuddy,,11 - 50,1.950075,5,1.177458,venture_unknown,Late Stage Venture,1.0,7040784.0,crunchbase,Zwolle,Netherlands,WEM,,,OostNL,,Overijssel,7cfd1ca6581013a535b9f063025b581d,8011NB,superbuddy
27504,Dealpath,,11 - 50,12.212,5,0.0,venture_unknown,Late Stage Venture,1.0,1151518.0,crunchbase,San Francisco,United States,US-West,,Northern California,Blackstone Group,,California,ba07102e1f9cf82c0c219f149f4027c5,94104,dealpath
27505,Sourcewater,,1 - 10,7.2,2,7.2,venture_a,Early Stage Venture,2.0,4579243.0,crunchbase,Houston,United States,US-West,,Gulf Coast Area,Bison;Marubeni Corporation,,Texas,8c94a779b1c24c64551dfaf2b19edea4,77002,sourcewater
27506,Switch Automation,,11 - 50,7.0,2,4.8,venture_a,Early Stage Venture,2.0,5346112.0,crunchbase,Denver,United States,US-West,,Mountain Desert,Allectus Capital;Giant Leap Fund,,Colorado,4fa10eb3f20548359ac42c8986f8d368,80202,switch-automation
27507,Snooze,,501 - 1000,0.0,1,0.0,venture_unknown,Late Stage Venture,1.0,274449.0,crunchbase,Denver,United States,,,,Stripes,,Colorado,b3d3772bf81a82dd929b401772173b8e,CO 80216,snooze
27508,Progate,,,1.124804,2,0.8762139999999999,venture_unknown,Late Stage Venture,3.0,155843.0,crunchbase,Tokyo,Japan,Japan,,,DeNA;FreakOut Holdings,"Yamada, Shintaro",Tokyo,439024183eba5be66e096681673e3612,,progate
27509,Odd Concepts,,1 - 10,3.2,1,3.2,venture_unknown,Late Stage Venture,2.0,12228656.0,crunchbase,Tokyo,Japan,Japan,,,Stonebridge Capital;Colopl Next,,Tokyo,92e16f8a9789ee7ae107c979e52c7012, 153-0063,odd-concepts-inc-
27510,Polystream,,11 - 50,13.5,3,12.0,venture_a,Early Stage Venture,5.0,7270727.0,crunchbase,Guildford,United Kingdom,UK&I,,,Wargaming;Initial Capital;Intel Capital;Lauder Partners;LVP,,Surrey,a7db7a605a24550c4c2e764b2643707b,,polystream
27511,Bloomon,,11 - 50,35.325111,4,8.398694,venture_c,Late Stage Venture,1.0,393925.0,crunchbase,Amsterdam,Netherlands,WEM,,,Rabobank,,Noord-Holland,6e91be0b197d0da395f62c899b89f023,,bloomon
27512,Tioma Therapeutics,,,95.403801,3,86.0,venture_a,Early Stage Venture,4.0,,crunchbase,St Louis,United States,US-Central,['Vasculox'],Heartland,Roche Venture Fund;RiverVest;SR One;Novo Ventures,,Missouri,60758d063a3b00d68972bfd4b9f29477,63108,vasculox
27513,Luxury Garage Sale,,11 - 50,9.562539,4,3.062539,venture_unknown,Late Stage Venture,1.0,595726.0,crunchbase,Chicago,United States,US-Central,,Midwest,Data Point Capital,,Illinois,7a95959b1140db3f422b95fe4f499849,60614,luxury-garage-sale
27514,Offpeak.my,,11 - 50,0.917,3,0.0,venture_a,Early Stage Venture,2.0,3190408.0,crunchbase,Selangor,Malaysia,Asean,,,YJ Capital;Gobi Partners,,Selangor,b77d72d924913ff65202ab9b3e2b094d,47301,offpeak-my
27515,AOT - Advanced Osteotomy Tools,,1 - 10,13.226752,6,11.373094,venture_c,Late Stage Venture,4.0,,crunchbase,Basel,Switzerland,GSA,['Advanced Osteotomy Tools AG'],,StartAngels Network;Zürcher Kantonal Bank;SHS Gesellschaft fur Beteiligungsmanagement;BioValley Business Angels Club (BioBAC),,Basel-Stadt,ef391cb2e8d8d01c2bb9e8f64ed8809e,4057,aot-swiss
27516,CluedIn,,11 - 50,1.0,1,1.0,venture_unknown,Late Stage Venture,,12480460.0,crunchbase,Copenhagen,Denmark,Nordics,['CluedIn ApS'],,,,Hovedstaden,0e173d0cfd07f1b58cddb0f93ac0e50f,2200,cluedin
27517,Maximum Education,,51 - 100,6.8,2,6.8,venture_b,Early Stage Venture,3.0,4648757.0,crunchbase,Moscow,Russian Federation,CESA,,,Russia Partners;Skolkovo Ventures;CapMan,,Moscow City,399b8c8938410ace61660c6e46c8748f,119072,maximum-education
27518,UserIQ,,11 - 50,7.149999,3,3.649999,venture_unknown,Late Stage Venture,,1561789.0,crunchbase,Atlanta,United States,US-Central,['UserIQ'],"Southeast (Alabama, Carolinas, Georgia, Tennessee)",,,Georgia,b6d43f03619b104a8117cb01ce526286,30309,useriq
27519,Outdoorsy,,11 - 50,75.12,6,50.0,venture_c,Late Stage Venture,5.0,66072.0,crunchbase,San Francisco,United States,US-West,['Outdoorsy'],Northern California,Aviva Ventures;Autotech Ventures;Altos Ventures;Tandem Capital;Greenspring Associates,,California,e180481ec8047642ffc54ef606959142,94108,outdoorsy-co
27520,Geoblink,,51 - 100,7.318289,4,5.834238,venture_a,Early Stage Venture,3.0,1820974.0,crunchbase,Madrid,Spain,Mediterranean,,,Alma Mundi Ventures;Nauta Capital;Elaia,,Madrid,41d4934acf56dd5e4a142c16b699c63f,28015,geoblink
27521,Compass,,251 - 500,1578.0,10,6400.0,venture_g,Late Stage Venture,5.0,27619.0,crunchbase,New York,United States,US-East,"['Urban Compass', 'Urban Compass, Inc. ']",New York,Canada Pension Plan Investment Board;Qatar Investment Authority;Dragoneer Investment Group;Glynn Capital Management;SoftBank Vision Fund,,New York,a144cec47a73c500e1626fd608aab4d5,10011,compassinc
27522,Firefly Games,,11 - 50,18.0,2,10.0,venture_unknown,Late Stage Venture,2.0,6104291.0,crunchbase,Los Angeles,United States,US-West,,Greater Los Angeles,Credit China FinTech Holdings;CCB International,,California,abffe638efaf93921aa87dcef2af7c40,90064,firefly-games
27523,Camp Native,,11 - 50,1.4125,5,0.0,venture_unknown,Late Stage Venture,,1068853.0,crunchbase,Spearfish,United States,,,,,,South Dakota,adc60d7e1542938b49c4457df8f11ead,,camp-native
27524,Enterprise Therapeutics,,11 - 50,59.92125600000001,6,41.29413,venture_b,Early Stage Venture,5.0,19560832.0,crunchbase,Falmer,United Kingdom,UK&I,,,IP Group Plc;Forbion Capital Partners;Versant Ventures;Epidarex Capital;Novartis Venture Fund,,East Sussex,3a43ddd21373a2f0f7546ec005af6921,BN1 9SB,enterprise-therapeutics
27525,Distribusion Technologies,,11 - 50,8.185663,2,6.789366,venture_a,Early Stage Venture,9.0,377942.0,crunchbase,Berlin,Germany,GSA,,,EIT Digital Accelerator;BFB Fruehphasenfonds;HR Ventures;Northzone;Creandum,"Mogalle, Marc;Chen, Richard;Hitchen, Chris;Mattsson, Bo",Berlin,b3a127c485da09934b9acd48d888abf9,13355,distribusion
27526,Home61,,11 - 50,5.05,6,17.0,venture_a,Early Stage Venture,1.0,3752965.0,crunchbase,Miami,United States,US-Central,,Florida,,"Bartosh, Dean",Florida,4e4dce08d3bc59aa178863bacba66de0,33127,home61
27527,Paperclip,,11 - 50,1.928389,5,0.966525,venture_unknown,Late Stage Venture,4.0,2188079.0,crunchbase,London,United Kingdom,UK&I,,,Green shores Capital,"Simpson, Ilona;Lingawi, Tariq;Buttress, David",England,0b64d1dc35f20e79d3d289d9e532434d,,paperclip
27528,Zillow Group,,1001 - 5000,0.0,1,0.0,venture_unknown,Late Stage Venture,1.0,155621.0,crunchbase,Seattle,United States,US-West,,Pacific Northwest,TCV,,Washington,b8383b43e05921d07b3f592b4b863295,98101,zillow-group
27529,Ginmon,,11 - 50,0.0,2,0.0,venture_unknown,Late Stage Venture,1.0,753098.0,crunchbase,Frankfurt,Germany,GSA,,,Passion Capital,,Hessen,2e57d2279c3dd80e71f3ab674017a52b,60329,ginmon-gmbh
27530,Nordcloud,,251 - 500,25.030997,3,22.530997,venture_a,Early Stage Venture,2.0,1114876.0,crunchbase,Helsinki,Finland,Nordics,,,Finnvera Venture Capital;OP Corporate Bank,,Southern Finland,99b3bd2d3e8d78e8dc515a7570b9ca2b,00100,nordcloud
27531,Privitar,,101 - 250,63.4573,5,40.0,venture_b,Early Stage Venture,5.0,2237087.0,crunchbase,London,United Kingdom,UK&I,,,Accel;IQ Capital;24 Haymarket;Partech;Salesforce Ventures,,England,5d908d3933c8c5825cd03f990f30ac5e,SE1 9PG,privitar
27532,Toss Lab,,11 - 50,13.25,5,6.0,venture_unknown,Late Stage Venture,4.0,133537.0,crunchbase,Seoul,South Korea,Korea,['JANDI'],,SBI Investment;Korea Development Bank;Daekyo Investment;Evergreen Investment Partners,,Seoul-t'ukpyolsi,b85843512442bbb719a5334fad028156,,toss-lab
27533,Paperspace,,11 - 50,22.977998,6,14.499998,venture_a,Early Stage Venture,6.0,130539.0,crunchbase,Brooklyn,United States,US-East,,New York,SineWave Ventures;Intel Capital;Initialized Capital;rocketship.vc;Battery Ventures;Sorenson Capital,,New York,bc13657cca71280c339543a345176bc1,11201,paperspace
27534,Balena,,51 - 100,31.4,4,14.4,venture_b,Early Stage Venture,4.0,51091.0,crunchbase,Seattle,United States,US-West,['resin.io'],Pacific Northwest,Threshold;GE Ventures;Aspect Ventures;OpenView,,Washington,d81a96226adea2033099bd9b95f16d58,98122,resin-io
27535,Heal,,51 - 100,71.1,6,20.0,venture_c,Late Stage Venture,9.0,1054844.0,crunchbase,Century City,United States,US-West,['Heal'],Greater Los Angeles,Inflection Capital;Fidelity Contrafund;RLJ Equity Partners;Trans-Pacific Technology Fund (TPTF);Bascom Ventures;IRA Capital,"Breyer, Jim;Richie, Lionel;Jacobs, Paul E.",California,e2ff460cbc7fd14e7b73689370f9ce2d,90067,heal
27536,17hats,,11 - 50,5.25,4,0.0,venture_a,Early Stage Venture,2.0,46678.0,crunchbase,Los Angeles,United States,,,,Right Click Capital;Wavemaker Partners,,California,c852c5d3220d2eb6c78e3c9148430ce4,,17hats
27537,17zuoye,,501 - 1000,585.0,9,250.0,venture_e,Late Stage Venture,3.0,,crunchbase,Shanghai,China,Greater China,"['一起教育科技', 'Yiqi Jiaoyu Keji', '一起作业', 'Yiqi Zuoye']",,CPE;Temasek Holdings;Shunwei Capital,,Shanghai,a79a6ae83c740db77e6bb4f7662d37e8,,17zuoye
27538,Carnation Auto,,5001 - 10000,0.0,1,0.0,venture_unknown,Late Stage Venture,2.0,3619975.0,crunchbase,Noida,India,India,,,Gaja Capital;IFCI Venture Capital Funds,,Uttar Pradesh,c4abcb65d538a59b65945e95438b549c,,carnation-auto
27539,Advonex International,,1 - 10,4.2,1,4.2,venture_unknown,Late Stage Venture,1.0,16165096.0,crunchbase,Kingston,Canada,Canada,,,Sustainable Development Technology Canada,,Ontario,8713a9d102520b3c4c0741953ad1c8c4,K7L 3N6,altranex-corporation
27540,Nyotron,,51 - 100,43.0,4,21.0,venture_unknown,Late Stage Venture,5.0,2188270.0,crunchbase,Santa Clara,United States,US-West,,Northern California,DGB Investments,"Shamir, Mitvah;Agmon, Gil;Harlap, Shmuel;Stewart, Peter",California,d7d0b3658191849be454ca02c8a1be8b,95054,nyotron
27541,Sidekicker,,51 - 100,3.72,4,1.3,venture_unknown,Late Stage Venture,1.0,7466045.0,crunchbase,Melbourne,Australia,Oceania,,,SEEK,,Victoria,d0535bae4573eda37f312d4bc3dbbfba,3000,sidekicker
27542,Merganser Biotech,,11 - 50,28.0,5,0.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,Newtown Square,United States,US-East,,Greater Philadelphia,OUP (Osage University Partners),,Pennsylvania,19a5d10ee4ab83a9401d531a1674d6b9,19073,merganser-biotech
27543,nanoGriptech,,11 - 50,1.7,6,1.7,venture_unknown,Late Stage Venture,1.0,4155335.0,crunchbase,Pittsburgh,United States,US-Central,,East Central,ITIC: Industrial Technology Investment Corporation,,Pennsylvania,761b53c1bd0100238a89373de580cf68,15201,nanogriptech
